event,variant,n_stints,rate_mae,rate_bias,rate_cov90,rate_cov95,rate_width90,rate_width95,spearman,mae_lap,lap_cov90
barcelona-2026,practice_only,31,0.050719998174727256,-0.031290440975161427,0.9354838709677419,0.967741935483871,0.27941134337378876,0.3342115355775401,0.16966540509970918,0.4263846341233948,0.9552529182879378
barcelona-2026,practice_no_regime,31,0.12722976108246392,-0.12580204532227132,0.8064516129032258,0.8709677419354839,0.34875029228653753,0.4125136383022576,0.22198673518721415,0.7105556810695618,0.896887159533074
barcelona-2026,sealed_geomean,31,0.040143706133466274,-0.0015157803571214715,0.9354838709677419,0.9354838709677419,0.21541613214662403,0.2582604892212134,0.10530481535735868,0.38242459654258204,0.943579766536965
barcelona-2026,regime_v2_temperature,31,0.039784017519422295,0.012651978472410891,1.0,1.0,0.2489948041253796,0.29809066202569895,0.17828233936571333,0.37786597163199287,0.9591439688715954
barcelona-2026,regime_v3_pooled,31,0.040874816777311355,-0.005308333114487611,0.9354838709677419,0.967741935483871,0.23254015973889203,0.2771010833651991,0.2268425498256107,0.38473576911315915,0.9513618677042801
barcelona-2026,regime_v3_circuit,31,0.03991985464780816,0.001092480427929034,0.9354838709677419,0.9354838709677419,0.21289875615875445,0.25522646570594953,0.1118177749033395,0.380902720205858,0.943579766536965
barcelona-2026,regime_oracle_temperature,31,0.039873650087259224,0.0021327339138216984,0.9354838709677419,0.967741935483871,0.2119411928533565,0.25405869099697764,0.2400353008086526,0.38037490723273987,0.943579766536965
barcelona-2026,sealed_perfect_t,31,0.039873650087259224,0.0021327339138216984,0.9354838709677419,0.967741935483871,0.2119411928533565,0.25405869099697764,0.2400353008086526,0.38037490723273987,0.943579766536965
barcelona-2026,sealed_driver,31,0.04325310619091029,-0.0073550256461284635,0.9354838709677419,0.9354838709677419,0.22171358102527025,0.26579852922152264,0.18392659911865353,0.380902720205858,0.943579766536965
barcelona-2026,sealed_driver_hist,31,0.04325310619091029,-0.0073550256461284635,0.9354838709677419,0.9354838709677419,0.22171358102527025,0.26579852922152264,0.18392659911865353,0.380902720205858,0.943579766536965
